id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field_name_of_associated_plant,field_pollination_interaction,city,year,source_file
157662087,ecc0c300-f44f-4420-a4c7-b73db12dd43f,2023-04-29 15:38:19,2023-04-29,2023-04-29 14:38:19 UTC,London,1622153,emmdoubleyew,Mike,2023-04-29 16:49:27 UTC,2026-02-06 18:36:36 UTC,research,NA,https://www.inaturalist.org/observations/157662087,https://static.inaturalist.org/photos/272564762/medium.jpeg,NA,NA,NA,1,0,false,2,"Hull HU8, UK",53.7718666667,-0.279825,NA,NA,NA,NA,NA,NA,NA,false,gps,gps,Chocolate Mining Bee,Andrena scotica,Chocolate Mining Bee,Insecta,484528,NA,No,hull,2023,hull_23.csv
157665527,30fccffe-ed83-4ec6-a0bc-20915493fc96,2023-04-29 17:56:13+01:00,2023-04-29,2023-04-29 16:56:13 UTC,London,6618187,mark2657,mark robinson,2023-04-29 16:56:32 UTC,2026-02-02 12:03:33 UTC,research,CC0,https://www.inaturalist.org/observations/157665527,https://inaturalist-open-data.s3.amazonaws.com/photos/272570481/medium.jpg,NA,NA,NA,1,0,false,3,"Victoria Ave, Hull, England, GB",53.759773186,-0.3643561653,5,NA,NA,NA,5,NA,NA,false,NA,NA,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,NA,No,hull,2023,hull_23.csv
157667133,24612346-a466-4918-9c04-c39514e06dbc,2023-04-29 17:59:20+01:00,2023-04-29,2023-04-29 16:59:20 UTC,London,5987056,jn32,NA,2023-04-29 16:59:40 UTC,2026-02-02 21:57:50 UTC,research,CC0,https://www.inaturalist.org/observations/157667133,https://inaturalist-open-data.s3.amazonaws.com/photos/272573078/medium.jpg,NA,NA,NA,1,0,false,3,"Victoria Ave, Hull, England, GB",53.759774741,-0.3642658949,16,NA,NA,NA,16,NA,NA,false,NA,NA,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,NA,No,hull,2023,hull_23.csv
157671830,52ba442b-01b7-418d-804d-b26226cba8ad,2023-04-29 18:08:52+01:00,2023-04-29,2023-04-29 17:08:52 UTC,London,5987056,jn32,NA,2023-04-29 17:09:18 UTC,2026-02-02 21:57:40 UTC,research,CC0,https://www.inaturalist.org/observations/157671830,https://inaturalist-open-data.s3.amazonaws.com/photos/272587030/medium.jpg,NA,NA,NA,2,0,false,3,"Victoria Ave, Hull, England, GB",53.7596148688,-0.364328456,17,NA,NA,NA,17,NA,NA,false,NA,NA,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,NA,No,hull,2023,hull_23.csv
157698685,547e9676-1fe3-4197-b345-d3fef760a9d3,2023/04/29 4:04 PM,2023-04-29,2023-04-29 15:04:00 UTC,London,2297922,hootinghoopoe,Africa Gomez,2023-04-29 18:03:51 UTC,2026-02-02 21:57:21 UTC,research,CC0,https://www.inaturalist.org/observations/157698685,https://inaturalist-open-data.s3.amazonaws.com/photos/272619004/medium.jpeg,NA,NA,NA,1,0,false,NA,"The Avenues, Hull HU5, UK",53.7550787879,-0.363333427,8,NA,NA,NA,8,NA,NA,false,NA,NA,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,NA,No,hull,2023,hull_23.csv
157698711,1a985a18-83a1-4450-a78c-5d32dfccaa99,2023/04/29 4:00 PM,2023-04-29,2023-04-29 15:00:00 UTC,London,2297922,hootinghoopoe,Africa Gomez,2023-04-29 18:03:53 UTC,2026-02-22 13:30:20 UTC,research,CC0,https://www.inaturalist.org/observations/157698711,https://inaturalist-open-data.s3.amazonaws.com/photos/272619202/medium.jpeg,NA,NA,NA,1,0,false,NA,"The Avenues, Hull HU5, UK",53.7550121833,-0.3634407154,8,NA,NA,NA,8,NA,NA,false,NA,NA,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,Teucrium fruticans,Yes,hull,2023,hull_23.csv
157706433,34b5c11e-dde2-4c2d-8197-c323e09542a3,2023/04/29 12:51 PM,2023-04-29,2023-04-29 11:51:00 UTC,London,6379248,woollin,Jennifer Woollin,2023-04-29 18:18:58 UTC,2026-02-15 18:19:58 UTC,research,CC0,https://www.inaturalist.org/observations/157706433,https://inaturalist-open-data.s3.amazonaws.com/photos/272558848/medium.jpg,NA,NA,NA,2,0,false,NA,"Kingston upon Hull, England, United Kingdom",53.7303465997,-0.4019134997,NA,NA,NA,NA,NA,NA,NA,false,NA,NA,Ackerhummel,Bombus pascuorum,Common Carder Bee,Insecta,55637,Symphytum,Yes,hull,2023,hull_23.csv
157706465,c000e8e7-775b-47b1-af48-2ff63da74e40,2023/04/29 12:58 PM,2023-04-29,2023-04-29 11:58:00 UTC,London,6379248,woollin,Jennifer Woollin,2023-04-29 18:19:02 UTC,2026-02-06 18:35:35 UTC,research,CC0,https://www.inaturalist.org/observations/157706465,https://inaturalist-open-data.s3.amazonaws.com/photos/272560633/medium.jpg,NA,NA,NA,2,0,false,NA,"Hull, UK",53.730263,-0.401908,NA,NA,NA,NA,NA,NA,open,false,NA,NA,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,NA,No,hull,2023,hull_23.csv
157706490,6dd02161-1b95-4981-bf4c-f0b1068c3aff,2023/04/29 1:02 PM,2023-04-29,2023-04-29 12:02:00 UTC,London,6379248,woollin,Jennifer Woollin,2023-04-29 18:19:05 UTC,2026-02-02 18:43:03 UTC,research,CC0,https://www.inaturalist.org/observations/157706490,https://inaturalist-open-data.s3.amazonaws.com/photos/272561421/medium.jpg,NA,NA,NA,1,0,false,NA,"Kingston upon Hull, England, United Kingdom",53.7303759722,-0.401872,NA,NA,NA,NA,NA,NA,NA,false,NA,NA,Early Mining Bee,Andrena haemorrhoa,Early Mining Bee,Insecta,69202,NA,No,hull,2023,hull_23.csv
157706804,bc317c9e-481d-46aa-99ee-ec71c86311fa,2023/04/29 3:15 PM,2023-04-29,2023-04-29 14:15:00 UTC,London,6379248,woollin,Jennifer Woollin,2023-04-29 18:19:40 UTC,2026-02-15 18:31:44 UTC,research,CC0,https://www.inaturalist.org/observations/157706804,https://inaturalist-open-data.s3.amazonaws.com/photos/272570298/medium.jpg,NA,NA,NA,2,0,false,NA,"Kingston upon Hull, England, United Kingdom",53.7302159997,-0.4016054997,NA,NA,NA,NA,NA,NA,NA,false,NA,NA,Wiesenhummel,Bombus pratorum,Early Bumble Bee,Insecta,124910,Taraxacum,Yes,hull,2023,hull_23.csv
157706894,3ada5bab-4196-4ed3-b9cf-e7f66948ff5a,2023/04/29 4:02 PM,2023-04-29,2023-04-29 15:02:00 UTC,London,6379248,woollin,Jennifer Woollin,2023-04-29 18:19:47 UTC,2026-02-12 12:19:47 UTC,research,CC0,https://www.inaturalist.org/observations/157706894,https://inaturalist-open-data.s3.amazonaws.com/photos/272573544/medium.jpg,NA,NA,NA,1,0,false,NA,"Hull, UK",53.7753847997,-0.3876953997,NA,NA,NA,NA,NA,NA,NA,false,NA,NA,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Taraxacum,Yes,hull,2023,hull_23.csv
157808905,d3e53a22-1486-494c-a8e3-c5e139981503,2023/04/29 11:52 AM,2023-04-29,2023-04-29 10:52:00 UTC,London,5510986,mcmorgan06,Matthew Morgan,2023-04-29 22:02:24 UTC,2026-02-06 18:35:27 UTC,research,CC0,https://www.inaturalist.org/observations/157808905,https://inaturalist-open-data.s3.amazonaws.com/photos/272762723/medium.jpg,NA,NA,NA,1,0,false,NA,"Hull, UK",53.77025452,-0.2606760221,5,NA,NA,NA,5,NA,open,false,NA,NA,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,NA,No,hull,2023,hull_23.csv
157808923,e9061670-ed66-44c8-a2c0-d07aedac1020,2023/04/29 12:01 PM,2023-04-29,2023-04-29 11:01:00 UTC,London,5510986,mcmorgan06,Matthew Morgan,2023-04-29 22:02:25 UTC,2026-02-01 20:07:47 UTC,research,CC0,https://www.inaturalist.org/observations/157808923,https://inaturalist-open-data.s3.amazonaws.com/photos/272762958/medium.jpg,NA,NA,NA,1,0,false,NA,"Hull, UK",53.7702719423,-0.2601062942,2,NA,NA,NA,2,NA,NA,false,NA,NA,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,NA,No,hull,2023,hull_23.csv
157808969,51ea4c20-968b-430f-b9a9-eba126c4787a,2023/04/29 12:28 PM,2023-04-29,2023-04-29 11:28:00 UTC,London,5510986,mcmorgan06,Matthew Morgan,2023-04-29 22:02:30 UTC,2026-02-15 18:23:31 UTC,research,CC0,https://www.inaturalist.org/observations/157808969,https://inaturalist-open-data.s3.amazonaws.com/photos/272763652/medium.jpg,NA,NA,NA,1,0,false,NA,"Hull, UK",53.769960883,-0.257858393,8,NA,NA,NA,8,NA,NA,false,NA,NA,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,Lamium album,Yes,hull,2023,hull_23.csv
157940166,cb012f87-f6a7-41ad-ab8d-e9b2f920a058,2023/04/29 11:37 AM,2023-04-29,2023-04-29 10:37:00 UTC,London,6328470,notonectaneta,Richard Shillaker,2023-04-30 04:12:15 UTC,2026-02-15 18:31:06 UTC,research,CC0,https://www.inaturalist.org/observations/157940166,https://inaturalist-open-data.s3.amazonaws.com/photos/273021014/medium.jpg,NA,NA,NA,1,0,false,NA,Hull Pickering Park south end of lake,53.7315393902,-0.3973099498,69,NA,NA,NA,69,NA,NA,false,NA,NA,Early Bumble Bee,Bombus pratorum,Early Bumble Bee,Insecta,124910,Ceanothus,Yes,hull,2023,hull_23.csv
158013954,d8606b79-858d-457f-93c5-cbe7a31774b7,2023-04-29 11:45:08+01:00,2023-04-29,2023-04-29 10:45:08 UTC,London,3215549,csole92,NA,2023-04-30 09:40:39 UTC,2026-02-06 18:35:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158013954,https://inaturalist-open-data.s3.amazonaws.com/photos/273140172/medium.jpg,NA,NA,NA,1,0,false,3,"St Romanus House, Hull, England, GB",53.77002,-0.2609416667,17,NA,NA,NA,17,NA,open,false,NA,NA,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,NA,No,hull,2023,hull_23.csv
158017904,0d5475eb-769a-4b58-8009-d1f69b7535d2,2023-04-29 11:59:32+01:00,2023-04-29,2023-04-29 10:59:32 UTC,London,3215549,csole92,NA,2023-04-30 09:53:52 UTC,2026-02-15 18:19:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158017904,https://inaturalist-open-data.s3.amazonaws.com/photos/273145690/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7703033333,-0.2601116667,339,NA,NA,NA,339,NA,NA,false,NA,NA,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,Lamium album,Yes,hull,2023,hull_23.csv
158020657,2fa8bb73-5dd2-44bc-8d8f-0c2a0b0ff641,2023-04-29 12:05:31+01:00,2023-04-29,2023-04-29 11:05:31 UTC,London,3215549,csole92,NA,2023-04-30 10:04:41 UTC,2026-02-01 20:07:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158020657,https://inaturalist-open-data.s3.amazonaws.com/photos/273149773/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7700166667,-0.2590466667,3,NA,NA,NA,3,NA,NA,false,NA,NA,Common Carder Bumble Bee,Bombus pascuorum,Common Carder Bee,Insecta,55637,NA,No,hull,2023,hull_23.csv
158021083,22fd5e00-5c84-43e9-be74-c78b07effdd4,2023-04-30 11:02:03+01:00,2023-04-30,2023-04-30 10:02:03 UTC,London,587841,davelunt,Dave Lunt,2023-04-30 10:06:18 UTC,2026-02-15 18:29:04 UTC,research,CC0,https://www.inaturalist.org/observations/158021083,https://inaturalist-open-data.s3.amazonaws.com/photos/273150437/medium.jpg,NA,NA,NA,1,0,false,3,"Marlborough Ave, Hull, England, GB",53.7549966667,-0.3633616667,4,NA,NA,NA,4,NA,NA,false,NA,NA,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,Salvia rosmarinus,Yes,hull,2023,hull_23.csv
158021501,f60bf529-13b7-4d96-a42e-b5e51e52e298,2023-04-29 12:06:12+01:00,2023-04-29,2023-04-29 11:06:12 UTC,London,3215549,csole92,NA,2023-04-30 10:07:57 UTC,2026-02-15 18:32:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158021501,https://inaturalist-open-data.s3.amazonaws.com/photos/273151007/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7700216667,-0.2590283333,3,NA,NA,NA,3,NA,NA,false,NA,NA,Garden Bumble Bee,Bombus hortorum,Garden Bumble Bee,Insecta,121989,NA,No,hull,2023,hull_23.csv
158023881,6634bb28-a312-41b0-b5f6-2034118bb05c,2023-04-29 12:06:52+01:00,2023-04-29,2023-04-29 11:06:52 UTC,London,3215549,csole92,NA,2023-04-30 10:17:16 UTC,2026-02-15 18:23:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158023881,https://inaturalist-open-data.s3.amazonaws.com/photos/273154300/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7699866667,-0.25898,5,NA,NA,NA,5,NA,NA,false,NA,NA,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,Lamium album,Yes,hull,2023,hull_23.csv
158024209,56c2f0da-ad96-4258-8a2e-a092095d9004,2023-04-29 12:09:18+01:00,2023-04-29,2023-04-29 11:09:18 UTC,London,3215549,csole92,NA,2023-04-30 10:18:57 UTC,2026-02-06 18:35:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158024209,https://inaturalist-open-data.s3.amazonaws.com/photos/273155514/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7700416667,-0.2587466667,5,NA,NA,NA,5,NA,open,false,NA,NA,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,NA,No,hull,2023,hull_23.csv
158026627,30b12437-7bb3-4471-bbb9-2c8e258ef7b9,2023-04-29 12:30:21+01:00,2023-04-29,2023-04-29 11:30:21 UTC,London,3215549,csole92,NA,2023-04-30 10:27:54 UTC,2026-02-02 14:21:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158026627,https://inaturalist-open-data.s3.amazonaws.com/photos/273158117/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7695966667,-0.255145,4,NA,NA,NA,4,NA,NA,false,NA,NA,Buff-tailed Bumble Bee,Bombus terrestris,Buff-tailed Bumble Bee,Insecta,57516,NA,No,hull,2023,hull_23.csv
158028452,973e295c-d3f8-4372-9de6-65525c4b91c4,2023-04-30 08:39:03,2023-04-30,2023-04-30 07:39:03 UTC,London,2297922,hootinghoopoe,Africa Gomez,2023-04-30 10:36:04 UTC,2026-02-15 18:23:06 UTC,research,CC0,https://www.inaturalist.org/observations/158028452,https://inaturalist-open-data.s3.amazonaws.com/photos/273177640/medium.jpeg,NA,NA,NA,1,0,false,2,"Hull HU3 2RT, UK",53.7455185506,-0.3619969936,26,NA,NA,NA,26,NA,NA,false,NA,NA,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,NA,No,hull,2023,hull_23.csv
158028810,155eac8d-5c6e-44b5-ae69-95a7aa2a8b15,2023-04-30 11:16:05,2023-04-30,2023-04-30 10:16:05 UTC,London,2297922,hootinghoopoe,Africa Gomez,2023-04-30 10:37:53 UTC,2026-02-15 18:28:52 UTC,research,CC0,https://www.inaturalist.org/observations/158028810,https://inaturalist-open-data.s3.amazonaws.com/photos/273161903/medium.jpeg,NA,NA,NA,1,0,false,2,"The Avenues, Hull HU5, UK",53.7549801864,-0.363388068,4,NA,NA,NA,4,NA,NA,false,NA,NA,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,Salvia rosmarinus,Yes,hull,2023,hull_23.csv
158028933,65dafe92-2662-4a81-aa22-088d88132670,2023-04-29 13:54:19+01:00,2023-04-29,2023-04-29 12:54:19 UTC,London,3215549,csole92,NA,2023-04-30 10:38:19 UTC,2026-02-06 18:38:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158028933,https://inaturalist-open-data.s3.amazonaws.com/photos/273162050/medium.jpg,NA,NA,NA,1,0,false,3,"Longhill Ward, Hull, England, GB",53.7701333333,-0.259745,3,NA,NA,NA,3,NA,NA,false,NA,NA,Hill Cuckoo Bumble bee,Bombus rupestris,Hill Cuckoo Bumble bee,Insecta,127735,NA,No,hull,2023,hull_23.csv
158031728,aed9f270-782d-45f2-ab12-de445ae22fd7,2023/04/30 11:46 AM,2023-04-30,2023-04-30 10:46:00 UTC,London,1853409,ophrys,Ian Andrews,2023-04-30 10:50:46 UTC,2026-02-06 18:37:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/158031728,https://inaturalist-open-data.s3.amazonaws.com/photos/273166189/medium.jpeg,NA,NA,NA,1,0,false,NA,"Hull, UK",53.8028745454,-0.3158127799,31,NA,NA,NA,31,NA,NA,false,NA,NA,Hawthorn Mining Bee,Andrena chrysosceles,Hawthorn Mining Bee,Insecta,484506,NA,No,hull,2023,hull_23.csv
158034280,98cc3075-17e8-4873-83d9-f97f760eccac,2023-04-30 12:00:09+01:00,2023-04-30,2023-04-30 11:00:09 UTC,London,5987056,jn32,NA,2023-04-30 11:00:58 UTC,2026-02-15 18:28:35 UTC,research,CC0,https://www.inaturalist.org/observations/158034280,https://inaturalist-open-data.s3.amazonaws.com/photos/273170234/medium.jpg,NA,NA,NA,2,0,false,3,"Pickering Road, Hull, England, GB",53.739652699,-0.4004568703,4,NA,NA,NA,4,NA,NA,false,NA,NA,Red Mason Bee,Osmia bicornis,Red Mason Bee,Insecta,876599,Pentaglottis sempervirens,Yes,hull,2023,hull_23.csv
158041821,023f3221-69c1-4d76-8324-496b549b15a9,2023/04/30 7:12 AM,2023-04-30,2023-04-30 06:12:00 UTC,London,2297922,hootinghoopoe,Africa Gomez,2023-04-30 11:30:34 UTC,2026-02-15 18:22:52 UTC,research,CC0,https://www.inaturalist.org/observations/158041821,https://inaturalist-open-data.s3.amazonaws.com/photos/273181908/medium.jpeg,NA,NA,NA,1,0,false,NA,"The Avenues, Hull HU5, UK",53.7548644892,-0.368380541,8,NA,NA,NA,8,NA,NA,false,NA,NA,Hairy-footed Flower Bee,Anthophora plumipes,Hairy-footed Flower Bee,Insecta,124542,Ribes,Yes,hull,2023,hull_23.csv
158117984,d4f004c2-8040-4c12-9ba2-da00f77cf879,2023/04/30 11:12 AM,2023-04-30,2023-04-30 10:12:00 UTC,London,6794197,clairegribben,NA,2023-04-30 14:57:49 UTC,2026-02-15 19:49:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158117984,https://inaturalist-open-data.s3.amazonaws.com/photos/273303875/medium.jpeg,NA,NA,NA,1,0,false,NA,"Fawcett Cl, Hull HU3 1TG, UK",53.7559992,-0.3528285,174,NA,NA,NA,174,NA,NA,false,NA,NA,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219,Taraxacum,Yes,hull,2023,hull_23.csv
158129273,5153cdf2-67dd-4295-8a0f-e495a2a78a92,2023-04-30 16:19:42,2023-04-30,2023-04-30 15:19:42 UTC,London,4497850,catiamatos,Cátia Matos,2023-04-30 15:22:36 UTC,2026-02-06 18:35:06 UTC,research,NA,https://www.inaturalist.org/observations/158129273,https://static.inaturalist.org/photos/273322051/medium.jpeg,NA,NA,NA,1,0,false,2,"Hull HU7, UK",53.7968717777,-0.3568538278,10,NA,NA,NA,10,NA,open,false,gps,gps,Tawny Mining Bee,Andrena fulva,Tawny Mining Bee,Insecta,60579,NA,No,hull,2023,hull_23.csv
